"DANVILLE, VA",-79.3886,36.5869,125,991,1499,838,822,745,1232,1579,883,0,1669,623,852
"FARMVILLE 2 N, VA",-78.3864,37.3264,137.2,788,1039,819,900,671,1560,1141,616,163,1230,540,709
"HOPEWELL, VA",-77.2772,37.2992,12.2,829,1242,770,944,957,1532,1134,1401,249,1291,647,825
"HOT SPRINGS, VA",-79.8317,37.9969,681.5,876,1350,788,1882,714,1165,1297,775,219,1340,652,767
"LEXINGTON, VA",-79.4136,37.795,342.9,857,1595,1018,1407,860,1175,1340,807,147,1529,624,669
"LINCOLN, VA",-77.6928,39.0878,152.4,996,898,1203,1180,1401,852,1016,986,64,1082,751,737
"NORFOLK INTL AP, VA",-76.1922,36.9033,9.1,969,1190,620,824,907,978,1388,1925,922,948,552,517
"PIEDMONT RSCH STN, VA",-78.1203,38.2322,158.5,435,540,774,,,937,1049,472,268,633,155,685
"ROCKY MT, VA",-79.8961,36.9769,400.8,953,1374,583,1022,829,2847,1599,325,157,1770,621,891
"STAUNTON WATER TRMTMT PLT, VA",-79.0903,38.1814,499.9,740,950,1006,958,666,905,1204,690,542,1177,330,419
"WILLIAMSBURG 2 N, VA",-76.7039,37.3017,21.3,835,1172,1103,1168,666,1571,1147,1192,262,1362,793,898
"WOODSTOCK 2 NE, VA",-78.485,38.9036,205.7,716,774,380,906,1113,377,1873,1174,410,734,305,381
"ABERDEEN, WA",-123.8292,46.9658,3,2621,1496,518,1199,340,235,366,334,1091,1505,954,2406
"BELLINGHAM 3 SSW, WA",-122.5114,48.7178,4.6,756,602,325,955,272,392,193,214,1170,1223,558,1141
"BLAINE, WA",-122.7928,48.9775,18.3,1235,597,356,1284,390,208,376,177,1333,1203,879,1543
"CEDAR LAKE, WA",-121.7561,47.4144,475.5,2207,2197,683,3186,720,970,978,561,1879,3195,1325,2888
"CENTRALIA, WA",-122.9528,46.72,56.4,504,697,176,661,182,74,209,70,531,538,228,1245
"CLEARBROOK, WA",-122.3292,48.9672,19.5,1421,724,401,1524,433,307,262,,,,,
"CLE ELUM, WA",-120.9469,47.1856,585.2,591,358,118,338,149,109,68,0,242,397,77,375
"COLVILLE, WA",-117.9019,48.5472,474.6,629,528,219,218,317,38,241,160,284,614,127,398
"CUSHMAN POWERHOUSE 2, WA",-123.16,47.3706,6.4,3522,1360,461,1123,249,94,344,338,1550,2014,1105,3859
"DAVENPORT, WA",-118.1456,47.6503,743.7,439,263,178,343,329,78,66,196,488,292,173,436
"DAYTON 1 WSW, WA",-118.0022,46.3153,474.6,443,766,265,897,623,128,15,234,268,315,190,257
"ELLENSBURG, WA",-120.54,46.9692,451.1,263,484,105,224,338,44,0,177,188,174,36,171
"FORKS 1 E, WA",-124.3539,47.9558,106.7,4055,1745,661,2235,246,312,678,722,2174,3090,1618,3424
"GOLDENDALE, WA",-120.8428,45.8081,499.9,432,921,136,491,212,344,31,390,288,358,21,636
"KENNEWICK, WA",-119.1011,46.2111,118.9,413,786,125,242,840,52,26,36,194,79,56,192
"LONGMIRE RAINIER NPS, WA",-121.812,46.7492,841.9,,2117,553,1969,580,637,402,351,1448,2140,,
"LONGVIEW, WA",-122.9164,46.1506,3.7,735,1472,509,992,453,289,204,187,924,937,529,1857
"NORTHPORT, WA",-117.8069,48.9114,423.7,370,428,185,359,138,271,196,207,686,212,283,517
"ODESSA, WA",-118.6997,47.3286,466.3,288,285,106,252,157,25,0,33,278,155,121,271
"POMEROY, WA",-117.5894,46.4686,579.1,477,784,143,507,188,201,15,215,351,,,
"PULLMAN 2 NW, WA",-117.1911,46.7564,775.7,537,905,150,938,255,263,29,128,340,494,90,403
"RAYMOND 2 S, WA",-123.73,46.6533,9.1,1973,1910,559,1254,412,390,395,261,1581,1770,839,2896
"RITZVILLE 1 SSE, WA",-118.3772,47.1139,557.8,536,475,202,227,308,163,33,87,544,305,92,291
"SAINT JOHN, WA",-117.5931,47.0894,592.8,346,296,133,551,206,46,59,23,64,271,107,
"SEDRO WOOLLEY, WA",-122.2355,48.4958,18.3,719,776,621,1135,319,604,339,260,1624,1527,1024,1210
"SNOQUALMIE FALLS, WA",-121.8361,47.5414,134.1,1265,891,577,1801,519,611,553,435,1373,1807,732,2466
"SPOKANE INTL AP, WA",-117.5281,47.6217,717.2,446,609,182,374,344,113,132,121,504,391,173,546
"STEHEKIN 4 NW, WA",-120.7267,48.3511,387.1,1405,775,306,419,494,438,194,46,622,995,377,1285
"VANCOUVER 4 NNE, WA",-122.6519,45.6778,64,780,1997,322,1148,853,145,110,378,1321,737,355,1136
"WALLA WALLA FAA AP, WA",-118.2833,46.1,355.4,537,548,323,754,494,126,3,84,378,266,144,268
"WATERVILLE, WA",-120.0697,47.6478,798.6,,669,,183,320,158,517,35,570,159,75,
"WENATCHEE, WA",-120.315,47.4247,195.1,286,341,108,140,153,282,23,180,593,120,28,216
"WILBUR, WA",-118.6775,47.7569,679.7,251,184,195,311,629,26,67,104,494,320,92,267
"WINTHROP 1 WSW, WA",-120.1936,48.4539,534.9,518,269,181,185,420,96,229,130,570,117,127,260
"BUCKHANNON, WV",-80.2206,38.98,443.5,841,1065,552,832,1200,1022,806,946,79,1301,589,1238
"GLENVILLE, WV",-80.8325,38.9339,216.4,884,1005,728,727,1240,1190,1100,1250,26,1152,661,1120
"LEWISBURG 3 N, WV",-80.4042,37.8564,701,913,1523,801,1319,1087,1177,949,349,21,1249,582,833
"MANNINGTON 8 WNW, WV",-80.4647,39.5436,335.3,1098,1662,678,1091,1277,1503,1064,900,149,,,
"MARTINSBURG E WV RGNL, WV",-77.9844,39.4019,162.8,831,1051,901,986,1496,1206,1705,341,350,1235,168,762
"PARSONS 1 NE, WV",-79.6658,39.1031,556.6,1015,1299,591,1352,1972,2538,1583,1379,354,1266,662,1474
"SPENCER, WV",-81.3619,38.8008,287.4,891,917,603,954,1379,1771,517,887,70,1117,622,1404
"WINFIELD LOCKS, WV",-81.9153,38.5278,186.2,638,580,249,243,1462,1395,684,957,119,1376,782,1287
"BRODHEAD, WI",-89.3861,42.6181,240.8,698,706,343,653,2014,1106,1102,1589,2162,1294,669,382
"DARLINGTON, WI",-90.1183,42.6708,292.6,611,591,386,863,1470,944,1371,1159,3279,1443,428,277
"FOND DU LAC, WI",-88.4506,43.7961,231.6,495,517,391,753,1052,1013,1006,1120,1489,1374,526,426
"HANCOCK EXP FARM, WI",-89.5342,44.1192,331.9,482,320,462,1056,1337,1268,1823,731,1324,1108,563,726
"LANCASTER 4 WSW, WI",-90.7889,42.8278,317,739,566,249,599,1434,1186,1609,809,4718,1434,534,558
"MANITOWOC, WI",-87.6522,44.0869,178,448,695,311,877,984,1080,603,1332,1135,1394,600,616
"MARSHFIELD EXP FARM, WI",-90.1314,44.6319,377,269,940,407,1146,1431,906,1823,862,2190,1074,414,867
"MEDFORD, WI",-90.3439,45.1308,448.1,229,1207,305,941,1621,1240,2027,1052,1546,940,425,762
"MINOCQUA, WI",-89.7322,45.8864,488,210,1046,300,998,1535,597,1157,1098,1666,1052,565,972
"NEILLSVILLE 3 SW, WI",-90.6383,44.5297,310.9,295,923,450,1320,1438,,,1057,1777,1289,445,802
"NEW LONDON, WI",-88.7189,44.3589,243.8,529,780,534,816,1333,1149,1312,641,2285,1156,563,742
"OCONTO 4 W, WI",-87.9539,44.8836,201.2,515,900,385,978,1383,969,1430,818,2681,1078,584,1030
"OSHKOSH, WI",-88.5581,44.0206,228.6,610,596,358,851,1133,1296,1381,962,1538,1243,514,693
"PORTAGE, WI",-89.4342,43.5278,236.2,640,719,289,1100,1329,1102,1031,1434,1814,1489,536,531
"PRAIRIE DU CHIEN, WI",-91.135,43.0514,200.6,590,638,242,1028,1872,1167,1508,775,3135,1497,537,292
"RACINE, WI",-87.7861,42.7022,181.4,598,928,368,762,1767,1141,806,1368,1874,1746,461,577
"SPOONER AG RES STN, WI",-91.8761,45.8236,335.3,147,536,235,1035,1591,570,726,909,1874,1251,309,687
"VIROQUA, WI",-90.8761,43.5594,382.5,569,654,328,706,1534,1329,2370,454,2432,1389,691,482
"WATERTOWN, WI",-88.7364,43.1742,251.5,484,559,265,1025,1369,1262,1206,972,1588,1514,552,398
"ALTA 1 NNW, WY",-111.0339,43.7728,1962,610,1166,227,835,904,617,377,145,1247,307,262,262
"BASIN, WY",-108.0314,44.3789,1169.5,39,63,48,73,747,188,84,93,863,142,100,13
"BATES CREEK #2, WY",-106.3775,42.6339,1831.8,241,159,389,336,1008,520,148,201,244,336,302,232
"CHEYENNE WSFO AP, WY",-104.8167,41.15,1868.4,82,84,605,390,1320,696,351,114,131,195,467,150
"CODY, WY",-109.0633,44.5219,1549,33,175,31,296,1677,238,377,186,811,161,181,16
"DIVERSION DAM, WY",-108.9489,43.2281,1699.3,0,5,147,287,1144,109,112,23,516,137,198,0
"DUBOIS, WY",-109.6553,43.5397,2119.9,32,90,122,293,688,518,202,317,929,145,234,89
"EVANSTON 1 E, WY",-110.9508,41.265,2080.3,172,278,23,1063,518,101,131,205,385,19,416,328
"GREEN RIVER, WY",-109.4767,41.5314,1852.3,318,172,265,898,535,134,26,106,416,84,266,224
"LAKE YELLOWSTONE, WY",-110.3986,44.5619,2398.8,610,956,279,750,551,586,211,431,730,258,290,197
"LARAMIE RGNL AP, WY",-105.6744,41.3125,2214.7,34,16,214,238,611,370,110,81,255,69,64,85
"MIDWEST, WY",-106.2772,43.4131,1481.3,119,79,104,63,391,141,269,447,322,54,152,15
"MORAN 5 WNW, WY",-110.5889,43.8567,2072,591,1695,248,880,407,175,311,220,984,286,243,562
"NEWCASTLE, WY",-104.2136,43.8581,1315.2,198,265,127,190,620,524,601,1818,360,403,247,25
"PAVILLION, WY",-108.6942,43.2458,1658.1,23,20,129,510,276,63,435,20,356,25,44,0
"PINEDALE, WY",-109.8642,42.8797,2193,183,399,245,511,744,308,336,165,496,135,296,46
"POWELL FLD STN, WY",-108.7592,44.7764,1332,16,49,3,29,744,96,186,148,625,217,11,3
"RIVERTON, WY",-108.3742,43.0308,1510.3,58,56,242,517,970,72,103,29,479,61,244,26
"ROCK SPRINGS AP, WY",-109.0653,41.5942,2055,62,37,54,255,201,54,5,124,154,31,79,36
"SHERIDAN FLD STN, WY",-106.8383,44.8406,1143,284,52,55,311,1348,325,525,148,427,167,91,51
"WHEATLAND 4 N, WY",-104.9492,42.1106,1413.7,,0,310,207,1576,480,358,723,79,51,0,91
"WORLAND, WY",-107.9686,44.0108,1237.5,26,41,144,96,1141,96,103,430,571,102,215,15
"YELLOWSTONE PK MAMMOTH, WY",-110.6964,44.9767,1898.9,244,1041,238,390,268,539,372,133,538,259,288,179
